text,zone,created_at
"La canasta navideña de este año va a ser solo de aire, ¡qué caro está todo!",La Paz,2025-12-20T08:54:45Z
"La canasta navideña de este año va a ser solo de aire, ¡qué caro está todo!",El Alto,2025-12-13T04:37:16Z
"No puedo dejar de pensar en lo que se viene",El Alto,2025-12-25T13:25:11Z
"Solo quiero que pase el 24 para volver a la calma. Demasiada gente en la calle.",El Alto,2025-12-22T12:17:16Z
"No he terminado de envolver ni un regalo. ¡El estrés navideño me está matando!",El Alto,2025-12-23T06:06:32Z
"Los precios del panetón están por las nubes, ¡es especulación pura!",La Paz,2025-12-17T21:04:53Z
"Ansiedad, incertidumbre y PDC… combinación peligrosa",El Alto,2025-12-23T01:33:09Z
"Fui a la feria y los juguetes importados duplicaron su precio. ¿Cómo le explico a mi hijo?",El Alto,2025-12-21T20:58:04Z
"Yo solo quiero que no haya violencia en las calles",La Paz,2025-12-17T06:25:24Z
"Solo quiero que pase el 24 para volver a la calma. Demasiada gente en la calle.",La Paz,2025-12-24T21:49:31Z
"El pavo está incomprable, creo que haremos pollo a la broaster nomás.",La Paz,2025-12-22T15:12:36Z
"LIBRE perdió, la esperanza también un poco",El Alto,2025-12-24T23:02:06Z
"PDC ganó, sí, pero ¿a qué costo emocional?",El Alto,2025-12-20T03:30:29Z
"PDC ganó, sí, pero ¿a qué costo emocional?",La Paz,2025-12-18T00:15:14Z
"Los precios del panetón están por las nubes, ¡es especulación pura!",El Alto,2025-12-16T07:34:26Z
"Me preocupa no tener estabilidad laboral con este gobierno nuevo",El Alto,2025-12-14T01:32:13Z
"Ansiedad, incertidumbre y PDC… combinación peligrosa",La Paz,2025-12-24T05:03:12Z
"Dos horas en la fila para comprar el panetón de la panadería famosa. ¿Vale la pena?",La Paz,2025-12-23T19:14:05Z
"Ganó PDC y mi mamá ya está comprando víveres como si fuera guerra",La Paz,2025-12-21T09:22:34Z
"Tengo miedo de que vengan días peores",La Paz,2025-12-24T19:20:36Z
"Ganó PDC y mi mamá ya está comprando víveres como si fuera guerra",El Alto,2025-12-17T06:08:30Z
"La calle está tensa, se siente en el aire",El Alto,2025-12-24T08:32:36Z
"El pavo está incomprable, creo que haremos pollo a la broaster nomás.",La Paz,2025-12-11T02:59:18Z
"Ansiedad, incertidumbre y PDC… combinación peligrosa",El Alto,2025-12-22T00:44:45Z
"Los precios del panetón están por las nubes, ¡es especulación pura!",La Paz,2025-12-20T02:57:42Z
"La canasta navideña de este año va a ser solo de aire, ¡qué caro está todo!",La Paz,2025-12-16T10:25:03Z
"El costo del pasaje para ir a ver a la familia subió otra vez. ¡Navidad de lujo!",El Alto,2025-12-24T01:14:37Z
"No sé si reírme o llorar con los resultados",La Paz,2025-12-14T23:45:39Z
"La canasta navideña de este año va a ser solo de aire, ¡qué caro está todo!",El Alto,2025-12-21T21:40:02Z
"El pavo está incomprable, creo que haremos pollo a la broaster nomás.",El Alto,2025-12-12T22:45:16Z
"Ganó PDC y mi mamá ya está comprando víveres como si fuera guerra",El Alto,2025-12-15T00:43:48Z
"La canasta navideña de este año va a ser solo de aire, ¡qué caro está todo!",El Alto,2025-12-21T22:29:28Z
"Los precios del panetón están por las nubes, ¡es especulación pura!",La Paz,2025-12-24T05:42:53Z
"La calle está tensa, se siente en el aire",La Paz,2025-12-15T05:23:27Z
"Qué cansancio mental, solo veo discusiones y odio",La Paz,2025-12-12T11:15:35Z
"Fui a la feria y los juguetes importados duplicaron su precio. ¿Cómo le explico a mi hijo?",El Alto,2025-12-18T15:50:44Z
"No he terminado de envolver ni un regalo. ¡El estrés navideño me está matando!",El Alto,2025-12-24T16:22:10Z
"PDC ganó, sí, pero ¿a qué costo emocional?",El Alto,2025-12-15T10:01:32Z
"La canasta navideña de este año va a ser solo de aire, ¡qué caro está todo!",La Paz,2025-12-11T04:08:15Z
"No he terminado de envolver ni un regalo. ¡El estrés navideño me está matando!",El Alto,2025-12-15T23:52:18Z
"Ansiedad, incertidumbre y PDC… combinación peligrosa",La Paz,2025-12-21T07:12:14Z
"Ya me robaron el celular en la 16 de Julio. ¡Cuidado con la seguridad en estas fechas!",El Alto,2025-12-24T03:54:45Z
"El costo del pasaje para ir a ver a la familia subió otra vez. ¡Navidad de lujo!",La Paz,2025-12-11T02:53:21Z
"Yo confiaba en LIBRE, ahora todo me da miedo",El Alto,2025-12-19T17:04:46Z
"LIBRE perdió, la esperanza también un poco",El Alto,2025-12-12T08:55:01Z
"Los precios del panetón están por las nubes, ¡es especulación pura!",La Paz,2025-12-20T23:07:32Z
"No he terminado de envolver ni un regalo. ¡El estrés navideño me está matando!",La Paz,2025-12-15T02:22:02Z
"No he terminado de envolver ni un regalo. ¡El estrés navideño me está matando!",La Paz,2025-12-25T20:03:43Z
"Yo solo quiero que no haya violencia en las calles",La Paz,2025-12-18T15:05:54Z
"Qué caos, qué ansiedad, qué país",La Paz,2025-12-11T09:57:48Z
"Yo solo quiero que no haya violencia en las calles",La Paz,2025-12-20T02:05:03Z
"Tengo miedo de que vengan días peores",El Alto,2025-12-24T19:03:56Z
"PDC ganó, sí, pero ¿a qué costo emocional?",El Alto,2025-12-12T16:50:55Z
"La gente bloqueando otra vez, qué novedad",La Paz,2025-12-11T09:38:28Z
"Fui a la feria y los juguetes importados duplicaron su precio. ¿Cómo le explico a mi hijo?",El Alto,2025-12-16T00:41:23Z
"¿Alguien más siente vacío después de las elecciones o solo yo?",La Paz,2025-12-22T00:16:55Z
"Fui a la feria y los juguetes importados duplicaron su precio. ¿Cómo le explico a mi hijo?",La Paz,2025-12-13T09:22:36Z
"Qué cansancio mental, solo veo discusiones y odio",El Alto,2025-12-10T14:01:05Z
"PDC ganó, sí, pero ¿a qué costo emocional?",El Alto,2025-12-10T08:16:00Z
"Tengo miedo de que vengan días peores",El Alto,2025-12-15T12:55:57Z
"El pavo está incomprable, creo que haremos pollo a la broaster nomás.",El Alto,2025-12-21T04:34:53Z
"El tráfico en el centro es insoportable, ¡la gente está loca por las compras!",El Alto,2025-12-18T02:46:54Z
"Ganó PDC y mi mamá ya está comprando víveres como si fuera guerra",La Paz,2025-12-20T20:42:59Z
"La calle está tensa, se siente en el aire",El Alto,2025-12-22T04:55:01Z
"No puedo dejar de pensar en lo que se viene",El Alto,2025-12-24T06:18:19Z
"LIBRE perdió, la esperanza también un poco",El Alto,2025-12-19T00:34:25Z
"La lluvia de la tarde arruinó mi paseo por la Illampu. ¡Caos total!",La Paz,2025-12-20T20:09:23Z
"Tengo miedo de que vengan días peores",El Alto,2025-12-17T14:31:47Z
"La lluvia de la tarde arruinó mi paseo por la Illampu. ¡Caos total!",El Alto,2025-12-18T10:33:06Z
"Qué cansancio mental, solo veo discusiones y odio",El Alto,2025-12-19T22:20:26Z
"La canasta navideña de este año va a ser solo de aire, ¡qué caro está todo!",El Alto,2025-12-16T22:22:12Z
"No dormí anoche, me preocupa el país con PDC",El Alto,2025-12-12T07:54:10Z
"Me preocupa no tener estabilidad laboral con este gobierno nuevo",El Alto,2025-12-15T14:34:02Z
"La calle está tensa, se siente en el aire",La Paz,2025-12-25T23:03:15Z
"El tráfico en el centro es insoportable, ¡la gente está loca por las compras!",La Paz,2025-12-25T22:25:11Z
"Dos horas en la fila para comprar el panetón de la panadería famosa. ¿Vale la pena?",El Alto,2025-12-18T01:07:26Z
"Dos horas en la fila para comprar el panetón de la panadería famosa. ¿Vale la pena?",El Alto,2025-12-24T19:14:44Z
"Hay que comprar todo antes de que suba más. ¡Es una carrera contra la inflación!",La Paz,2025-12-23T07:27:42Z
"LIBRE perdió, la esperanza también un poco",La Paz,2025-12-17T16:52:06Z
"Qué cansancio mental, solo veo discusiones y odio",El Alto,2025-12-11T08:12:25Z
"No he terminado de envolver ni un regalo. ¡El estrés navideño me está matando!",El Alto,2025-12-17T09:54:51Z
"Yo solo quiero que no haya violencia en las calles",El Alto,2025-12-25T00:40:10Z
"El tráfico en el centro es insoportable, ¡la gente está loca por las compras!",El Alto,2025-12-15T01:22:37Z
"La canasta navideña de este año va a ser solo de aire, ¡qué caro está todo!",La Paz,2025-12-24T00:26:53Z
"Fui a la feria y los juguetes importados duplicaron su precio. ¿Cómo le explico a mi hijo?",La Paz,2025-12-17T00:23:35Z
"PDC ganó, sí, pero ¿a qué costo emocional?",La Paz,2025-12-19T21:14:20Z
"La gente bloqueando otra vez, qué novedad",El Alto,2025-12-22T04:46:56Z
"Yo confiaba en LIBRE, ahora todo me da miedo",La Paz,2025-12-22T00:22:20Z
"No dormí anoche, me preocupa el país con PDC",La Paz,2025-12-10T15:41:40Z
"Los precios del panetón están por las nubes, ¡es especulación pura!",La Paz,2025-12-11T17:59:57Z
"Fui a la feria y los juguetes importados duplicaron su precio. ¿Cómo le explico a mi hijo?",El Alto,2025-12-20T17:55:43Z
"No he terminado de envolver ni un regalo. ¡El estrés navideño me está matando!",La Paz,2025-12-22T19:29:29Z
"El costo del pasaje para ir a ver a la familia subió otra vez. ¡Navidad de lujo!",La Paz,2025-12-18T00:52:31Z
"No sé si reírme o llorar con los resultados",La Paz,2025-12-12T20:08:19Z
"La gente peleando por política y yo solo quiero dormir",El Alto,2025-12-21T06:35:08Z
"Solo quiero que pase el 24 para volver a la calma. Demasiada gente en la calle.",El Alto,2025-12-24T18:23:12Z
"Ya me robaron el celular en la 16 de Julio. ¡Cuidado con la seguridad en estas fechas!",El Alto,2025-12-20T02:55:15Z
"Qué caos, qué ansiedad, qué país",El Alto,2025-12-21T17:22:28Z
"La lluvia de la tarde arruinó mi paseo por la Illampu. ¡Caos total!",El Alto,2025-12-10T14:54:10Z
"El costo del pasaje para ir a ver a la familia subió otra vez. ¡Navidad de lujo!",El Alto,2025-12-21T02:04:18Z
"Solo quiero que pase el 24 para volver a la calma. Demasiada gente en la calle.",El Alto,2025-12-10T11:18:41Z
